home_id,away_id,home_goals,away_goals,Auto_GW
2,8,0,1,14
9,12,4,5,14
14,17,2,2,14
0,3,2,0,14
4,1,3,4,14
5,7,0,1,14
19,15,0,1,14
10,6,3,1,14
11,16,1,1,14
13,18,1,1,14
