home_id,away_id,home_goals,away_goals,Auto_GW
3,19,2,2,31
2,13,2,2,31
4,11,2,1,31
9,5,3,1,31
8,6,3,0,31
10,3,0,0,31
14,16,1,2,31
1,18,2,0,31
17,15,0,3,31
18,19,4,0,31
