home_id,away_id,home_goals,away_goals,Auto_GW
8,13,0,1,28
19,1,2,0,28
2,16,1,1,28
5,3,3,4,28
11,18,5,2,28
14,8,2,3,28
10,12,0,1,28
4,15,2,1,28
9,17,2,1,28
13,7,2,1,28
