home_id,away_id,home_goals,away_goals,Auto_GW
15,6,0,3,8
4,14,2,1,8
5,10,2,0,8
7,2,3,3,8
12,8,2,0,8
16,19,2,0,8
9,0,0,1,8
17,1,1,2,8
11,13,1,2,8
18,3,0,2,8
